,item_id,fixed_item_idx
1864,2353,1864
1865,2354,1865
1866,2355,1866
1867,2356,1867
1868,2357,1868
1869,2359,1869
1870,2360,1870
1871,2361,1871
1872,2362,1872
1873,2363,1873
1874,2364,1874
1875,2365,1875
1876,2366,1876
1877,2367,1877
1878,2368,1878
1879,2369,1879
1880,2370,1880
1881,2371,1881
1882,2372,1882
1883,2373,1883
1884,2374,1884
1885,2375,1885
1886,2376,1886
1887,2377,1887
1888,2378,1888
1889,2379,1889
1890,2380,1890
1891,2381,1891
1892,2382,1892
1893,2383,1893
1894,2384,1894
1895,2385,1895
1896,2386,1896
1897,2387,1897
1898,2388,1898
1899,2389,1899
1900,2390,1900
1901,2391,1901
1902,2392,1902
1903,2393,1903
1904,2394,1904
1905,2395,1905
1906,2396,1906
1907,2397,1907
1908,2398,1908
1909,2399,1909
1910,2400,1910
1911,2401,1911
1912,2402,1912
1913,2403,1913
1914,2404,1914
1915,2405,1915
1916,2406,1916
1917,2407,1917
1918,2408,1918
1919,2409,1919
1920,2410,1920
1921,2411,1921
1922,2412,1922
1923,2413,1923
1924,2414,1924
1925,2415,1925
1926,2416,1926
1927,2417,1927
1928,2418,1928
1929,2419,1929
1930,2420,1930
1931,2421,1931
1932,2422,1932
1933,2423,1933
1934,2424,1934
1935,2425,1935
1936,2427,1936
1937,2428,1937
1938,2429,1938
1939,2430,1939
1940,2431,1940
1941,2432,1941
1942,2433,1942
1943,2434,1943
1944,2435,1944
1945,2436,1945
1946,2437,1946
1947,2438,1947
1948,2439,1948
1949,2440,1949
1950,2441,1950
1951,2442,1951
1952,2443,1952
1953,2445,1953
1954,2446,1954
1955,2447,1955
1956,2448,1956
1957,2449,1957
1958,2450,1958
1959,2451,1959
1960,2453,1960
1961,2454,1961
1962,2455,1962
1963,2456,1963
1964,2457,1964
1965,2458,1965
1966,2459,1966
1967,2460,1967
1968,2461,1968
1969,2462,1969
1970,2463,1970
1971,2464,1971
1972,2465,1972
1973,2467,1973
1974,2468,1974
1975,2469,1975
1976,2470,1976
1977,2471,1977
1978,2472,1978
1979,2473,1979
1980,2474,1980
1981,2475,1981
1982,2476,1982
1983,2478,1983
1984,2479,1984
1985,2481,1985
1986,2482,1986
1987,2483,1987
1988,2485,1988
1989,2486,1989
1990,2487,1990
1991,2488,1991
1992,2490,1992
1993,2491,1993
1994,2492,1994
1995,2493,1995
1996,2494,1996
1997,2495,1997
1998,2496,1998
1999,2497,1999
2000,2498,2000
2001,2499,2001
2002,2500,2002
2003,2501,2003
2004,2502,2004
2005,2504,2005
2006,2505,2006
2007,2506,2007
2008,2507,2008
2009,2511,2009
2010,2513,2010
2011,2514,2011
2012,2515,2012
2013,2516,2013
2014,2517,2014
2015,2518,2015
2016,2519,2016
2017,2520,2017
2018,2521,2018
2019,2522,2019
2020,2523,2020
2021,2524,2021
2022,2525,2022
2023,2526,2023
2024,2527,2024
2025,2528,2025
2026,2529,2026
2027,2530,2027
2028,2531,2028
2029,2532,2029
2030,2533,2030
2031,2534,2031
2032,2535,2032
2033,2536,2033
2034,2537,2034
2035,2539,2035
2036,2540,2036
2037,2541,2037
2038,2542,2038
2039,2545,2039
2040,2546,2040
2041,2548,2041
2042,2549,2042
2043,2550,2043
2044,2551,2044
2045,2552,2045
2046,2553,2046
2047,2554,2047
2048,2555,2048
2049,2557,2049
2050,2558,2050
2051,2559,2051
2052,2560,2052
2053,2561,2053
2054,2562,2054
2055,2563,2055
2056,2565,2056
2057,2566,2057
2058,2567,2058
2059,2568,2059
2060,2569,2060
2061,2570,2061
2062,2571,2062
2063,2572,2063
2064,2573,2064
2065,2574,2065
2066,2575,2066
2067,2577,2067
2068,2579,2068
2069,2580,2069
2070,2581,2070
2071,2582,2071
2072,2583,2072
2073,2585,2073
2074,2586,2074
2075,2587,2075
2076,2589,2076
2077,2590,2077
2078,2594,2078
2079,2596,2079
2080,2597,2080
2081,2598,2081
2082,2599,2082
2083,2600,2083
2084,2605,2084
2085,2606,2085
2086,2607,2086
2087,2609,2087
2088,2610,2088
2089,2611,2089
2090,2612,2090
2091,2613,2091
2092,2615,2092
2093,2616,2093
2094,2617,2094
2095,2618,2095
2096,2620,2096
2097,2621,2097
2098,2622,2098
2099,2624,2099
2100,2625,2100
2101,2626,2101
2102,2627,2102
2103,2628,2103
2104,2629,2104
2105,2630,2105
2106,2631,2106
2107,2633,2107
2108,2634,2108
2109,2635,2109
2110,2636,2110
2111,2637,2111
2112,2638,2112
2113,2639,2113
2114,2640,2114
2115,2641,2115
2116,2642,2116
2117,2643,2117
2118,2644,2118
2119,2647,2119
2120,2648,2120
2121,2649,2121
2122,2650,2122
2123,2651,2123
2124,2652,2124
2125,2653,2125
2126,2654,2126
2127,2655,2127
2128,2656,2128
2129,2657,2129
2130,2659,2130
2131,2660,2131
2132,2661,2132
2133,2662,2133
2134,2664,2134
2135,2668,2135
2136,2669,2136
2137,2670,2137
2138,2671,2138
2139,2672,2139
2140,2673,2140
2141,2674,2141
2142,2676,2142
2143,2677,2143
2144,2678,2144
2145,2681,2145
2146,2682,2146
2147,2683,2147
2148,2686,2148
2149,2687,2149
2150,2688,2150
2151,2689,2151
2152,2690,2152
2153,2691,2153
2154,2692,2154
2155,2693,2155
2156,2694,2156
2157,2696,2157
2158,2697,2158
2159,2699,2159
2160,2700,2160
2161,2701,2161
2162,2702,2162
2163,2704,2163
2164,2706,2164
2165,2707,2165
2166,2708,2166
2167,2709,2167
2168,2710,2168
2169,2712,2169
2170,2713,2170
2171,2714,2171
2172,2715,2172
2173,2716,2173
2174,2717,2174
2175,2718,2175
2176,2719,2176
2177,2720,2177
2178,2721,2178
2179,2722,2179
2180,2723,2180
2181,2724,2181
2182,2725,2182
2183,2726,2183
2184,2727,2184
2185,2728,2185
2186,2729,2186
2187,2730,2187
2188,2731,2188
2189,2732,2189
2190,2733,2190
2191,2734,2191
2192,2735,2192
2193,2736,2193
2194,2738,2194
2195,2739,2195
2196,2741,2196
2197,2745,2197
2198,2746,2198
2199,2747,2199
2200,2748,2200
2201,2749,2201
2202,2750,2202
2203,2751,2203
2204,2752,2204
2205,2753,2205
2206,2754,2206
2207,2755,2207
2208,2757,2208
2209,2758,2209
2210,2759,2210
2211,2761,2211
2212,2762,2212
2213,2763,2213
2214,2764,2214
2215,2766,2215
2216,2767,2216
2217,2769,2217
2218,2770,2218
2219,2771,2219
2220,2772,2220
2221,2774,2221
2222,2775,2222
2223,2776,2223
2224,2779,2224
2225,2780,2225
2226,2781,2226
2227,2782,2227
2228,2783,2228
2229,2784,2229
2230,2786,2230
2231,2787,2231
2232,2788,2232
2233,2789,2233
2234,2790,2234
2235,2791,2235
2236,2792,2236
2237,2793,2237
2238,2794,2238
2239,2795,2239
2240,2796,2240
2241,2797,2241
2242,2798,2242
2243,2799,2243
2244,2800,2244
2245,2801,2245
2246,2802,2246
2247,2803,2247
2248,2804,2248
2249,2805,2249
2250,2806,2250
2251,2807,2251
2252,2808,2252
2253,2809,2253
2254,2810,2254
2255,2812,2255
2256,2815,2256
2257,2816,2257
2258,2817,2258
2259,2819,2259
2260,2820,2260
2261,2822,2261
2262,2824,2262
2263,2826,2263
2264,2827,2264
2265,2828,2265
2266,2829,2266
2267,2832,2267
2268,2835,2268
2269,2836,2269
2270,2837,2270
2271,2839,2271
2272,2840,2272
2273,2841,2273
2274,2843,2274
2275,2844,2275
2276,2845,2276
2277,2846,2277
2278,2847,2278
2279,2848,2279
2280,2849,2280
2281,2850,2281
2282,2851,2282
2283,2852,2283
2284,2853,2284
2285,2855,2285
2286,2856,2286
2287,2857,2287
2288,2858,2288
2289,2859,2289
2290,2860,2290
2291,2861,2291
2292,2862,2292
2293,2863,2293
2294,2864,2294
2295,2866,2295
2296,2867,2296
2297,2868,2297
2298,2869,2298
2299,2870,2299
2300,2871,2300
2301,2872,2301
2302,2874,2302
2303,2875,2303
2304,2876,2304
2305,2877,2305
2306,2878,2306
2307,2879,2307
2308,2880,2308
2309,2881,2309
2310,2882,2310
2311,2883,2311
2312,2884,2312
2313,2885,2313
2314,2886,2314
2315,2887,2315
2316,2888,2316
2317,2889,2317
2318,2890,2318
2319,2891,2319
2320,2892,2320
2321,2893,2321
2322,2894,2322
2323,2897,2323
2324,2898,2324
2325,2899,2325
2326,2900,2326
2327,2901,2327
2328,2902,2328
2329,2903,2329
2330,2904,2330
2331,2905,2331
2332,2906,2332
2333,2907,2333
2334,2908,2334
2335,2912,2335
2336,2913,2336
2337,2915,2337
2338,2916,2338
2339,2917,2339
2340,2918,2340
2341,2919,2341
2342,2920,2342
2343,2921,2343
2344,2922,2344
2345,2923,2345
2346,2924,2346
2347,2925,2347
2348,2926,2348
2349,2927,2349
2350,2928,2350
2351,2929,2351
2352,2930,2352
2353,2932,2353
2354,2935,2354
2355,2936,2355
2356,2937,2356
2357,2938,2357
2358,2939,2358
2359,2940,2359
2360,2941,2360
2361,2942,2361
2362,2943,2362
2363,2944,2363
2364,2945,2364
2365,2946,2365
2366,2947,2366
2367,2948,2367
2368,2949,2368
2369,2950,2369
2370,2951,2370
2371,2952,2371
2372,2953,2372
2373,2956,2373
2374,2959,2374
2375,2961,2375
2376,2962,2376
2377,2964,2377
2378,2966,2378
2379,2967,2379
2380,2968,2380
2381,2969,2381
2382,2970,2382
2383,2971,2383
2384,2972,2384
2385,2973,2385
2386,2974,2386
2387,2975,2387
2388,2976,2388
2389,2977,2389
2390,2978,2390
2391,2979,2391
2392,2981,2392
2393,2982,2393
2394,2983,2394
2395,2984,2395
2396,2985,2396
2397,2986,2397
2398,2987,2398
2399,2988,2399
2400,2989,2400
2401,2990,2401
2402,2991,2402
2403,2992,2403
2404,2993,2404
2405,2995,2405
2406,2996,2406
2407,2997,2407
2408,2998,2408
2409,3000,2409
2410,3001,2410
2411,3002,2411
2412,3003,2412
2413,3004,2413
2414,3005,2414
2415,3006,2415
2416,3007,2416
2417,3008,2417
2418,3010,2418
2419,3011,2419
2420,3013,2420
2421,3015,2421
2422,3016,2422
2423,3017,2423
2424,3018,2424
2425,3019,2425
2426,3020,2426
2427,3021,2427
2428,3022,2428
2429,3024,2429
2430,3025,2430
2431,3028,2431
2432,3029,2432
2433,3030,2433
2434,3031,2434
2435,3032,2435
2436,3033,2436
2437,3034,2437
2438,3035,2438
2439,3036,2439
2440,3037,2440
2441,3038,2441
2442,3039,2442
2443,3040,2443
2444,3041,2444
2445,3042,2445
2446,3043,2446
2447,3044,2447
2448,3045,2448
2449,3046,2449
2450,3047,2450
2451,3048,2451
2452,3051,2452
2453,3052,2453
2454,3053,2454
2455,3054,2455
2456,3055,2456
2457,3057,2457
2458,3060,2458
2459,3061,2459
2460,3062,2460
2461,3063,2461
2462,3064,2462
2463,3066,2463
2464,3067,2464
2465,3068,2465
2466,3069,2466
2467,3070,2467
2468,3071,2468
2469,3072,2469
2470,3074,2470
2471,3075,2471
2472,3076,2472
2473,3077,2473
2474,3078,2474
2475,3079,2475
2476,3081,2476
2477,3082,2477
2478,3083,2478
2479,3086,2479
2480,3087,2480
2481,3088,2481
2482,3089,2482
2483,3090,2483
2484,3091,2484
2485,3093,2485
2486,3094,2486
2487,3095,2487
2488,3096,2488
2489,3097,2489
2490,3098,2490
2491,3099,2491
2492,3100,2492
2493,3101,2493
2494,3102,2494
2495,3103,2495
2496,3104,2496
2497,3105,2497
2498,3106,2498
2499,3107,2499
2500,3108,2500
2501,3109,2501
2502,3110,2502
2503,3111,2503
2504,3112,2504
2505,3113,2505
2506,3114,2506
2507,3115,2507
2508,3116,2508
2509,3117,2509
2510,3118,2510
2511,3120,2511
2512,3121,2512
2513,3122,2513
2514,3125,2514
2515,3127,2515
2516,3128,2516
2517,3129,2517
2518,3130,2518
2519,3133,2519
2520,3134,2520
2521,3135,2521
2522,3136,2522
2523,3138,2523
2524,3140,2524
2525,3141,2525
2526,3142,2526
2527,3143,2527
2528,3144,2528
2529,3145,2529
2530,3146,2530
2531,3147,2531
2532,3148,2532
2533,3150,2533
2534,3152,2534
2535,3153,2535
2536,3155,2536
2537,3156,2537
2538,3157,2538
2539,3158,2539
2540,3159,2540
2541,3160,2541
2542,3161,2542
2543,3163,2543
2544,3165,2544
2545,3166,2545
2546,3167,2546
2547,3168,2547
2548,3169,2548
2549,3171,2549
2550,3173,2550
2551,3174,2551
2552,3175,2552
2553,3176,2553
2554,3177,2554
2555,3178,2555
2556,3179,2556
2557,3180,2557
2558,3181,2558
2559,3182,2559
2560,3183,2560
2561,3185,2561
2562,3186,2562
2563,3188,2563
2564,3189,2564
2565,3190,2565
2566,3192,2566
2567,3194,2567
2568,3196,2568
2569,3197,2569
2570,3198,2570
2571,3199,2571
2572,3200,2572
2573,3201,2573
2574,3202,2574
2575,3203,2575
2576,3204,2576
2577,3205,2577
2578,3206,2578
2579,3207,2579
2580,3208,2580
2581,3210,2581
2582,3211,2582
2583,3213,2583
2584,3214,2584
2585,3216,2585
2586,3217,2586
2587,3218,2587
2588,3219,2588
2589,3221,2589
2590,3223,2590
2591,3224,2591
2592,3225,2592
2593,3232,2593
2594,3235,2594
2595,3238,2595
2596,3239,2596
2597,3240,2597
2598,3241,2598
2599,3243,2599
2600,3244,2600
2601,3245,2601
2602,3246,2602
2603,3247,2603
2604,3248,2604
2605,3249,2605
2606,3250,2606
2607,3251,2607
2608,3252,2608
2609,3253,2609
2610,3254,2610
2611,3255,2611
2612,3256,2612
2613,3257,2613
2614,3258,2614
2615,3259,2615
2616,3260,2616
2617,3261,2617
2618,3262,2618
2619,3263,2619
2620,3264,2620
2621,3265,2621
2622,3266,2622
2623,3267,2623
2624,3268,2624
2625,3269,2625
2626,3270,2626
2627,3271,2627
2628,3272,2628
2629,3273,2629
2630,3274,2630
2631,3275,2631
2632,3276,2632
2633,3281,2633
2634,3282,2634
2635,3284,2635
2636,3285,2636
2637,3286,2637
2638,3287,2638
2639,3289,2639
2640,3292,2640
2641,3294,2641
2642,3296,2642
2643,3298,2643
2644,3299,2644
2645,3300,2645
2646,3301,2646
2647,3302,2647
2648,3303,2648
2649,3304,2649
2650,3306,2650
2651,3307,2651
2652,3308,2652
2653,3309,2653
2654,3310,2654
2655,3313,2655
2656,3314,2656
2657,3316,2657
2658,3317,2658
2659,3318,2659
2660,3320,2660
2661,3324,2661
2662,3325,2662
2663,3326,2663
2664,3327,2664
2665,3328,2665
2666,3329,2666
2667,3330,2667
2668,3331,2668
2669,3334,2669
2670,3338,2670
2671,3339,2671
2672,3340,2672
2673,3341,2673
2674,3342,2674
2675,3343,2675
2676,3344,2676
2677,3347,2677
2678,3349,2678
2679,3350,2679
2680,3351,2680
2681,3354,2681
2682,3355,2682
2683,3357,2683
2684,3358,2684
2685,3359,2685
2686,3360,2686
2687,3361,2687
2688,3362,2688
2689,3363,2689
2690,3364,2690
2691,3365,2691
2692,3368,2692
2693,3370,2693
2694,3371,2694
2695,3377,2695
2696,3379,2696
2697,3380,2697
2698,3384,2698
2699,3385,2699
2700,3386,2700
2701,3387,2701
2702,3388,2702
2703,3390,2703
2704,3391,2704
2705,3392,2705
2706,3393,2706
2707,3394,2707
2708,3395,2708
2709,3396,2709
2710,3397,2710
2711,3398,2711
2712,3399,2712
2713,3400,2713
2714,3401,2714
2715,3402,2715
2716,3404,2716
2717,3405,2717
2718,3406,2718
2719,3408,2719
2720,3409,2720
2721,3412,2721
2722,3414,2722
2723,3415,2723
2724,3417,2724
2725,3418,2725
2726,3420,2726
2727,3421,2727
2728,3422,2728
2729,3423,2729
2730,3424,2730
2731,3425,2731
2732,3426,2732
2733,3427,2733
2734,3428,2734
2735,3429,2735
2736,3430,2736
2737,3431,2737
2738,3432,2738
2739,3434,2739
2740,3435,2740
2741,3436,2741
2742,3437,2742
2743,3438,2743
2744,3439,2744
2745,3440,2745
2746,3441,2746
2747,3442,2747
2748,3444,2748
2749,3445,2749
2750,3446,2750
2751,3447,2751
2752,3448,2752
2753,3449,2753
2754,3450,2754
2755,3451,2755
2756,3452,2756
2757,3453,2757
2758,3454,2758
2759,3456,2759
2760,3457,2760
2761,3459,2761
2762,3460,2762
2763,3461,2763
2764,3462,2764
2765,3463,2765
2766,3465,2766
2767,3466,2767
2768,3467,2768
2769,3468,2769
2770,3469,2770
2771,3470,2771
2772,3471,2772
2773,3474,2773
2774,3475,2774
2775,3476,2775
2776,3477,2776
2777,3478,2777
2778,3479,2778
2779,3480,2779
2780,3481,2780
2781,3483,2781
2782,3484,2782
2783,3487,2783
2784,3489,2784
2785,3490,2785
2786,3491,2786
2787,3492,2787
2788,3494,2788
2789,3495,2789
2790,3496,2790
2791,3497,2791
2792,3498,2792
2793,3499,2793
2794,3500,2794
2795,3501,2795
2796,3502,2796
2797,3503,2797
2798,3504,2798
2799,3505,2799
2800,3506,2800
2801,3507,2801
2802,3508,2802
2803,3509,2803
2804,3510,2804
2805,3511,2805
2806,3512,2806
2807,3513,2807
2808,3515,2808
2809,3516,2809
2810,3518,2810
2811,3519,2811
2812,3520,2812
2813,3521,2813
2814,3522,2814
2815,3524,2815
2816,3525,2816
2817,3526,2817
2818,3527,2818
2819,3528,2819
2820,3529,2820
2821,3531,2821
2822,3534,2822
2823,3535,2823
2824,3536,2824
2825,3537,2825
2826,3538,2826
2827,3539,2827
2828,3540,2828
2829,3543,2829
2830,3544,2830
2831,3545,2831
2832,3546,2832
2833,3547,2833
2834,3548,2834
2835,3549,2835
2836,3550,2836
2837,3551,2837
2838,3552,2838
2839,3553,2839
2840,3554,2840
2841,3555,2841
2842,3556,2842
2843,3557,2843
2844,3559,2844
2845,3560,2845
2846,3563,2846
2847,3564,2847
2848,3565,2848
2849,3566,2849
2850,3567,2850
2851,3568,2851
2852,3569,2852
2853,3571,2853
2854,3572,2854
2855,3573,2855
2856,3574,2856
2857,3575,2857
2858,3576,2858
2859,3577,2859
2860,3578,2860
2861,3579,2861
2862,3580,2862
2863,3581,2863
2864,3584,2864
2865,3587,2865
2866,3588,2866
2867,3590,2867
2868,3591,2868
2869,3593,2869
2870,3594,2870
2871,3596,2871
2872,3598,2872
2873,3599,2873
2874,3600,2874
2875,3602,2875
2876,3604,2876
2877,3605,2877
2878,3606,2878
2879,3608,2879
2880,3609,2880
2881,3611,2881
2882,3612,2882
2883,3613,2883
2884,3614,2884
2885,3615,2885
2886,3616,2886
2887,3617,2887
2888,3618,2888
2889,3619,2889
2890,3620,2890
2891,3621,2891
2892,3622,2892
2893,3623,2893
2894,3624,2894
2895,3626,2895
2896,3627,2896
2897,3628,2897
2898,3629,2898
2899,3632,2899
2900,3633,2900
2901,3634,2901
2902,3635,2902
2903,3637,2903
2904,3638,2904
2905,3639,2905
2906,3640,2906
2907,3643,2907
2908,3646,2908
2909,3649,2909
2910,3653,2910
2911,3654,2911
2912,3655,2912
2913,3656,2913
2914,3657,2914
2915,3658,2915
2916,3659,2916
2917,3660,2917
2918,3661,2918
2919,3662,2919
2920,3663,2920
2921,3664,2921
2922,3665,2922
2923,3668,2923
2924,3669,2924
2925,3671,2925
2926,3672,2926
2927,3673,2927
2928,3674,2928
2929,3675,2929
2930,3676,2930
2931,3677,2931
2932,3678,2932
2933,3679,2933
2934,3680,2934
2935,3681,2935
2936,3682,2936
2937,3683,2937
2938,3684,2938
2939,3685,2939
2940,3686,2940
2941,3687,2941
2942,3688,2942
2943,3689,2943
2944,3690,2944
2945,3691,2945
2946,3692,2946
2947,3693,2947
2948,3694,2948
2949,3695,2949
2950,3696,2950
2951,3697,2951
2952,3698,2952
2953,3699,2953
2954,3700,2954
2955,3701,2955
2956,3702,2956
2957,3703,2957
2958,3704,2958
2959,3705,2959
2960,3706,2960
2961,3707,2961
2962,3708,2962
2963,3709,2963
2964,3710,2964
2965,3712,2965
2966,3713,2966
2967,3714,2967
2968,3715,2968
2969,3716,2969
2970,3717,2970
2971,3718,2971
2972,3719,2972
2973,3720,2973
2974,3721,2974
2975,3723,2975
2976,3724,2976
2977,3725,2977
2978,3726,2978
2979,3727,2979
2980,3728,2980
2981,3729,2981
2982,3730,2982
2983,3731,2983
2984,3732,2984
2985,3733,2985
2986,3734,2986
2987,3735,2987
2988,3736,2988
2989,3737,2989
2990,3738,2990
2991,3739,2991
2992,3740,2992
2993,3741,2993
2994,3742,2994
2995,3743,2995
2996,3744,2996
2997,3745,2997
2998,3746,2998
2999,3747,2999
3000,3751,3000
3001,3752,3001
3002,3753,3002
3003,3754,3003
3004,3755,3004
3005,3757,3005
3006,3758,3006
3007,3759,3007
3008,3760,3008
3009,3761,3009
3010,3763,3010
3011,3764,3011
3012,3765,3012
3013,3766,3013
3014,3768,3014
3015,3769,3015
3016,3770,3016
3017,3771,3017
3018,3773,3018
3019,3774,3019
3020,3775,3020
3021,3777,3021
3022,3780,3022
3023,3783,3023
3024,3784,3024
3025,3785,3025
3026,3786,3026
3027,3787,3027
3028,3788,3028
3029,3789,3029
3030,3790,3030
3031,3791,3031
3032,3792,3032
3033,3793,3033
3034,3794,3034
3035,3795,3035
3036,3798,3036
3037,3799,3037
3038,3800,3038
3039,3801,3039
3040,3802,3040
3041,3804,3041
3042,3805,3042
3043,3806,3043
3044,3807,3044
3045,3809,3045
3046,3810,3046
3047,3811,3047
3048,3812,3048
3049,3813,3049
3050,3814,3050
3051,3816,3051
3052,3819,3052
3053,3820,3053
3054,3821,3054
3055,3822,3055
3056,3823,3056
3057,3824,3057
3058,3825,3058
3059,3826,3059
3060,3827,3060
3061,3829,3061
3062,3831,3062
3063,3832,3063
3064,3833,3064
3065,3834,3065
3066,3835,3066
3067,3836,3067
3068,3837,3068
3069,3838,3069
3070,3839,3070
3071,3840,3071
3072,3841,3072
3073,3843,3073
3074,3844,3074
3075,3845,3075
3076,3846,3076
3077,3847,3077
3078,3848,3078
3079,3849,3079
3080,3851,3080
3081,3852,3081
3082,3854,3082
3083,3855,3083
3084,3857,3084
3085,3858,3085
3086,3859,3086
3087,3860,3087
3088,3861,3088
3089,3863,3089
3090,3864,3090
3091,3865,3091
3092,3868,3092
3093,3869,3093
3094,3870,3094
3095,3871,3095
3096,3872,3096
3097,3873,3097
3098,3875,3098
3099,3877,3099
3100,3879,3100
3101,3880,3101
3102,3882,3102
3103,3883,3103
3104,3885,3104
3105,3886,3105
3106,3889,3106
3107,3890,3107
3108,3891,3108
3109,3892,3109
3110,3893,3110
3111,3895,3111
3112,3896,3112
3113,3897,3113
3114,3900,3114
3115,3901,3115
3116,3902,3116
3117,3903,3117
3118,3905,3118
3119,3906,3119
3120,3908,3120
3121,3909,3121
3122,3910,3122
3123,3911,3123
3124,3913,3124
3125,3914,3125
3126,3915,3126
3127,3916,3127
3128,3917,3128
3129,3918,3129
3130,3919,3130
3131,3920,3131
3132,3921,3132
3133,3922,3133
3134,3923,3134
3135,3924,3135
3136,3925,3136
3137,3926,3137
3138,3927,3138
3139,3928,3139
3140,3929,3140
3141,3930,3141
3142,3932,3142
3143,3933,3143
3144,3934,3144
3145,3936,3145
3146,3937,3146
3147,3938,3147
3148,3939,3148
3149,3940,3149
3150,3941,3150
3151,3942,3151
3152,3943,3152
3153,3945,3153
3154,3946,3154
3155,3947,3155
3156,3948,3156
3157,3949,3157
3158,3950,3158
3159,3951,3159
3160,3952,3160
3161,3953,3161
3162,3955,3162
3163,3956,3163
3164,3957,3164
3165,3959,3165
3166,3960,3166
3167,3961,3167
3168,3962,3168
3169,3963,3169
3170,3964,3170
3171,3965,3171
3172,3966,3172
3173,3967,3173
3174,3968,3174
3175,3969,3175
3176,3970,3176
3177,3971,3177
3178,3972,3178
3179,3973,3179
3180,3975,3180
3181,3976,3181
3182,3977,3182
3183,3978,3183
3184,3979,3184
3185,3980,3185
3186,3981,3186
3187,3983,3187
3188,3984,3188
3189,3985,3189
3190,3986,3190
3191,3987,3191
3192,3988,3192
3193,3989,3193
3194,3990,3194
3195,3991,3195
3196,3992,3196
3197,3993,3197
3198,3994,3198
3199,3996,3199
3200,3997,3200
3201,3998,3201
3202,3999,3202
3203,4000,3203
3204,4001,3204
3205,4002,3205
3206,4003,3206
3207,4005,3207
3208,4006,3208
3209,4007,3209
3210,4008,3210
3211,4009,3211
3212,4010,3212
3213,4011,3213
3214,4012,3214
3215,4014,3215
3216,4015,3216
3217,4016,3217
3218,4017,3218
3219,4018,3219
3220,4019,3220
3221,4020,3221
3222,4021,3222
3223,4022,3223
3224,4023,3224
3225,4024,3225
3226,4025,3226
3227,4026,3227
3228,4027,3228
3229,4029,3229
3230,4030,3230
3231,4031,3231
3232,4033,3232
3233,4034,3233
3234,4035,3234
3235,4036,3235
3236,4037,3236
3237,4039,3237
3238,4040,3238
3239,4041,3239
3240,4042,3240
3241,4043,3241
3242,4045,3242
3243,4046,3243
3244,4047,3244
3245,4048,3245
3246,4051,3246
3247,4052,3247
3248,4053,3248
3249,4054,3249
3250,4055,3250
3251,4056,3251
3252,4060,3252
3253,4061,3253
3254,4062,3254
3255,4063,3255
3256,4066,3256
3257,4067,3257
3258,4068,3258
3259,4069,3259
3260,4073,3260
3261,4076,3261
3262,4077,3262
3263,4079,3263
3264,4080,3264
3265,4081,3265
3266,4082,3266
3267,4084,3267
3268,4085,3268
3269,4086,3269
3270,4088,3270
3271,4089,3271
3272,4090,3272
3273,4091,3273
3274,4092,3274
3275,4095,3275
3276,4098,3276
3277,4101,3277
3278,4102,3278
3279,4103,3279
3280,4104,3280
3281,4105,3281
3282,4106,3282
3283,4108,3283
3284,4109,3284
3285,4111,3285
3286,4114,3286
3287,4115,3287
3288,4116,3288
3289,4117,3289
3290,4121,3290
3291,4122,3291
3292,4123,3292
3293,4124,3293
3294,4126,3294
3295,4128,3295
3296,4130,3296
3297,4131,3297
3298,4132,3298
3299,4133,3299
3300,4135,3300
3301,4136,3301
3302,4139,3302
3303,4140,3303
3304,4141,3304
3305,4142,3305
3306,4143,3306
3307,4144,3307
3308,4146,3308
3309,4148,3309
3310,4149,3310
3311,4151,3311
3312,4153,3312
3313,4155,3313
3314,4156,3314
3315,4158,3315
3316,4159,3316
3317,4161,3317
3318,4162,3318
3319,4166,3319
3320,4167,3320
3321,4168,3321
3322,4169,3322
3323,4171,3323
3324,4173,3324
3325,4174,3325
3326,4175,3326
3327,4177,3327
3328,4178,3328
3329,4179,3329
3330,4180,3330
3331,4181,3331
3332,4183,3332
3333,4184,3333
3334,4185,3334
3335,4186,3335
3336,4187,3336
3337,4188,3337
3338,4189,3338
3339,4190,3339
3340,4191,3340
3341,4194,3341
3342,4195,3342
3343,4197,3343
3344,4198,3344
3345,4200,3345
3346,4201,3346
3347,4203,3347
3348,4205,3348
3349,4207,3349
3350,4208,3350
3351,4210,3351
3352,4211,3352
3353,4212,3353
3354,4213,3354
3355,4214,3355
3356,4215,3356
3357,4216,3357
3358,4217,3358
3359,4218,3359
3360,4219,3360
3361,4220,3361
3362,4221,3362
3363,4222,3363
3364,4223,3364
3365,4224,3365
3366,4225,3366
3367,4226,3367
3368,4228,3368
3369,4229,3369
3370,4231,3370
3371,4232,3371
3372,4233,3372
3373,4234,3373
3374,4235,3374
3375,4236,3375
3376,4237,3376
3377,4238,3377
3378,4239,3378
3379,4241,3379
3380,4246,3380
3381,4247,3381
3382,4248,3382
3383,4251,3383
3384,4252,3384
3385,4254,3385
3386,4255,3386
3387,4262,3387
3388,4263,3388
3389,4265,3389
3390,4266,3390
3391,4267,3391
3392,4268,3392
3393,4270,3393
3394,4271,3394
3395,4273,3395
3396,4274,3396
3397,4275,3397
3398,4276,3398
3399,4277,3399
3400,4278,3400
3401,4279,3401
3402,4280,3402
3403,4281,3403
3404,4282,3404
3405,4284,3405
3406,4290,3406
3407,4291,3407
3408,4292,3408
3409,4293,3409
3410,4294,3410
3411,4296,3411
3412,4297,3412
3413,4298,3413
3414,4299,3414
3415,4300,3415
3416,4302,3416
3417,4304,3417
